date_string,dividend,earnings,cpi,cape
1968-02-01,27.910399999999992,51.295612799999994,34.2,20.42499237621422
1968-03-01,27.923685131195334,51.493168513119535,34.3,19.934711308295697
1968-04-01,27.968322027906975,51.752433655813945,34.4,21.27735601567174
1968-05-01,28.012794267826084,52.01028992,34.5,21.630227142779876
1968-06-01,27.976059942363108,52.11593775216138,34.7,22.004623431346527
1968-07-01,27.93974664068768,52.096366762177645,34.9,21.75353741567094
1968-08-01,27.98366520685714,52.22581028571428,35,21.13776679361785
1968-09-01,28.02724102564102,52.35451623931623,35.1,21.680275633292922
1968-10-01,27.99104922832861,52.364442996033986,35.3,22.004606927956875
1968-11-01,28.03432661694915,52.52229949830508,35.4,22.19552922715815
1968-12-01,28.077268732394362,52.6791752112676,35.5,22.277872995434876
1969-01-01,28.089599999999997,52.71359999999999,35.6,21.19496807284715
1969-02-01,28.023365363128487,52.60049162011173,35.8,20.895729901987238
1969-03-01,27.880421052631576,52.34324210526316,36.1,20.20228761648165
1969-04-01,27.81625123966942,52.11450694876033,36.3,20.42860808193215
1969-05-01,27.829028571428573,52.0307394989011,36.4,20.972258271972095
1969-06-01,27.765665573770487,51.805586885245894,36.6,19.71334158375763
1969-07-01,27.673612017391306,51.67110766956522,36.8,18.68170820719276
1969-08-01,27.582465885405405,51.53799453405405,37,18.42951559020774
1969-09-01,27.566490566037732,51.54496172506738,37.1,18.398046344676974
1969-10-01,27.447666427882037,50.94939296943699,37.3,18.448662031815353
1969-11-01,27.3301963264,50.3602635264,37.5,18.43776008469104
1969-12-01,27.21388647214854,49.77729867374005,37.7,17.326929913742685
1970-01-01,27.170494120634924,49.21615238095239,37.8,17.090541395140203
1970-02-01,27.05602848,48.52992,38,16.372586787159854
1970-03-01,26.94267643979057,47.85087329842931,38.2,16.531690813943616
1970-04-01,26.760815526233763,47.168769811948046,38.5,15.873067819354057
1970-05-01,26.719580368911917,46.73821663834197,38.6,13.983836060789193
1970-06-01,26.609715463917528,46.190449484536074,38.8,13.799691797725181
1970-07-01,26.50097737846154,45.50960723692307,39,13.726499744359772
1970-08-01,26.528782621538458,45.06555584,39,14.100456516815447
1970-09-01,26.421012244897952,44.39392653061224,39.2,14.842661145242221
1970-10-01,26.14952786192893,43.53678471472081,39.4,15.064185404089635
1970-11-01,25.880867733333332,42.68838288484848,39.6,14.95076190879173
1970-12-01,25.614826130653267,41.848426130653266,39.8,15.87384068720574
1971-01-01,25.53325025125628,42.09315376884422,39.8,16.46179394349194
1971-02-01,25.387885714285716,42.23177142857143,39.9,17.034534781502128
1971-03-01,25.243247999999998,42.36969599999999,40,17.402902607188874
1971-04-01,25.153335716708227,42.5338942084788,40.1,17.92411044795961
1971-05-01,25.00159696674938,42.59140749975186,40.3,17.56415327969938
